0, 380, mu+, 0
0, 380, mu+, 1
0, 380, mu+, 2
0, 380, proton, 0
0, 380, proton, 1
0, 380, proton, 2
0, 390, mu+, 0
0, 390, mu+, 1
0, 390, mu+, 2
0, 390, proton, 0
0, 390, proton, 1
0, 390, proton, 2
0, 400, mu+, 0
0, 400, mu+, 1
0, 400, mu+, 2
0, 400, proton, 0
0, 400, proton, 1
0, 400, proton, 2
0, 410, mu+, 0
0, 410, mu+, 1
0, 410, mu+, 2
0, 410, proton, 0
0, 410, proton, 1
0, 410, proton, 2
0, 420, mu+, 0
0, 420, mu+, 1
0, 420, mu+, 2
0, 420, proton, 0
0, 420, proton, 1
0, 420, proton, 2
0, 430, mu+, 0
0, 430, mu+, 1
0, 430, mu+, 2
0, 430, proton, 0
0, 430, proton, 1
0, 430, proton, 2
0, 440, mu+, 0
0, 440, mu+, 1
0, 440, mu+, 2
0, 440, proton, 0
0, 440, proton, 1
0, 440, proton, 2
0, 450, mu+, 0
0, 450, mu+, 1
0, 450, mu+, 2
0, 450, proton, 0
0, 450, proton, 1
0, 450, proton, 2
0, 460, mu+, 0
0, 460, mu+, 1
0, 460, mu+, 2
0, 460, proton, 0
0, 460, proton, 1
0, 460, proton, 2
0, 470, mu+, 0
0, 470, mu+, 1
0, 470, mu+, 2
0, 470, proton, 0
0, 470, proton, 1
0, 470, proton, 2
0, 480, mu+, 0
0, 480, mu+, 1
0, 480, mu+, 2
0, 480, proton, 0
0, 480, proton, 1
0, 480, proton, 2
0, 490, mu+, 0
0, 490, mu+, 1
0, 490, mu+, 2
0, 490, proton, 0
0, 490, proton, 1
0, 490, proton, 2
0, 500, mu+, 0
0, 500, mu+, 1
0, 500, mu+, 2
0, 500, proton, 0
0, 500, proton, 1
0, 500, proton, 2
2.5, 10, mu+, 0
2.5, 10, mu+, 1
2.5, 10, mu+, 2
2.5, 10, proton, 0
2.5, 10, proton, 1
2.5, 10, proton, 2
2.5, 20, mu+, 0
2.5, 20, mu+, 1
2.5, 20, mu+, 2
2.5, 20, proton, 0
2.5, 20, proton, 1
2.5, 20, proton, 2
2.5, 30, mu+, 0
2.5, 30, mu+, 1
2.5, 30, mu+, 2
2.5, 30, proton, 0
2.5, 30, proton, 1
2.5, 30, proton, 2
2.5, 40, mu+, 0
2.5, 40, mu+, 1
2.5, 40, mu+, 2
2.5, 40, proton, 0
2.5, 40, proton, 1
2.5, 40, proton, 2
2.5, 50, mu+, 0
2.5, 50, mu+, 1
2.5, 50, mu+, 2
2.5, 50, proton, 0
2.5, 50, proton, 1
2.5, 50, proton, 2
2.5, 60, mu+, 0
2.5, 60, mu+, 1
2.5, 60, mu+, 2
2.5, 60, proton, 0
2.5, 60, proton, 1
2.5, 60, proton, 2
2.5, 70, mu+, 0
2.5, 70, mu+, 1
2.5, 70, mu+, 2
2.5, 70, proton, 0
2.5, 70, proton, 1
2.5, 70, proton, 2
2.5, 80, mu+, 0
2.5, 80, mu+, 1
2.5, 80, mu+, 2
2.5, 80, proton, 0
2.5, 80, proton, 1
2.5, 80, proton, 2
2.5, 90, mu+, 0
2.5, 90, mu+, 1
2.5, 90, mu+, 2
2.5, 90, proton, 0
2.5, 90, proton, 1
2.5, 90, proton, 2
2.5, 100, mu+, 0
2.5, 100, mu+, 1
2.5, 100, mu+, 2
2.5, 100, proton, 0
2.5, 100, proton, 1
2.5, 100, proton, 2
2.5, 110, mu+, 0
2.5, 110, mu+, 1
2.5, 110, mu+, 2
2.5, 110, proton, 0
2.5, 110, proton, 1
2.5, 110, proton, 2
2.5, 120, mu+, 0
2.5, 120, mu+, 1
2.5, 120, mu+, 2
2.5, 120, proton, 0
2.5, 120, proton, 1
2.5, 120, proton, 2
2.5, 130, mu+, 0
2.5, 130, mu+, 1
2.5, 130, mu+, 2
2.5, 130, proton, 0
2.5, 130, proton, 1
2.5, 130, proton, 2
2.5, 140, mu+, 0
2.5, 140, mu+, 1
2.5, 140, mu+, 2
2.5, 140, proton, 0
2.5, 140, proton, 1
2.5, 140, proton, 2
2.5, 150, mu+, 0
2.5, 150, mu+, 1
2.5, 150, mu+, 2
2.5, 150, proton, 0
2.5, 150, proton, 1
2.5, 150, proton, 2
2.5, 160, mu+, 0
2.5, 160, mu+, 1
2.5, 160, mu+, 2
2.5, 160, proton, 0
2.5, 160, proton, 1
2.5, 160, proton, 2
2.5, 170, mu+, 0
2.5, 170, mu+, 1
2.5, 170, mu+, 2
2.5, 170, proton, 0
2.5, 170, proton, 1
2.5, 170, proton, 2
2.5, 180, mu+, 0
2.5, 180, mu+, 1
2.5, 180, mu+, 2
2.5, 180, proton, 0
2.5, 180, proton, 1
2.5, 180, proton, 2
2.5, 190, mu+, 0
2.5, 190, mu+, 1
2.5, 190, mu+, 2
2.5, 190, proton, 0
2.5, 190, proton, 1
2.5, 190, proton, 2
2.5, 200, mu+, 0
2.5, 200, mu+, 1
2.5, 200, mu+, 2
2.5, 200, proton, 0
2.5, 200, proton, 1
2.5, 200, proton, 2
2.5, 210, mu+, 0
2.5, 210, mu+, 1
2.5, 210, mu+, 2
2.5, 210, proton, 0
2.5, 210, proton, 1
2.5, 210, proton, 2
2.5, 220, mu+, 0
2.5, 220, mu+, 1
2.5, 220, mu+, 2
2.5, 220, proton, 0
2.5, 220, proton, 1
2.5, 220, proton, 2
2.5, 230, mu+, 0
2.5, 230, mu+, 1
2.5, 230, mu+, 2
2.5, 230, proton, 0
2.5, 230, proton, 1
2.5, 230, proton, 2
2.5, 240, mu+, 0
2.5, 240, mu+, 1
2.5, 240, mu+, 2
2.5, 240, proton, 0
2.5, 240, proton, 1
2.5, 240, proton, 2
2.5, 250, mu+, 0
2.5, 250, mu+, 1
2.5, 250, mu+, 2
2.5, 250, proton, 0
2.5, 250, proton, 1
2.5, 250, proton, 2
2.5, 260, mu+, 0
2.5, 260, mu+, 1
2.5, 260, mu+, 2
2.5, 260, proton, 0
2.5, 260, proton, 1
2.5, 260, proton, 2
2.5, 270, mu+, 0
2.5, 270, mu+, 1
2.5, 270, mu+, 2
2.5, 270, proton, 0
2.5, 270, proton, 1
2.5, 270, proton, 2
2.5, 280, mu+, 0
2.5, 280, mu+, 1
2.5, 280, mu+, 2
2.5, 280, proton, 0
2.5, 280, proton, 1
2.5, 280, proton, 2
2.5, 290, mu+, 0
2.5, 290, mu+, 1
2.5, 290, mu+, 2
2.5, 290, proton, 0
2.5, 290, proton, 1
2.5, 290, proton, 2
2.5, 300, mu+, 0
2.5, 300, mu+, 1
2.5, 300, mu+, 2
2.5, 300, proton, 0
2.5, 300, proton, 1
2.5, 300, proton, 2
2.5, 310, mu+, 0
2.5, 310, mu+, 1
2.5, 310, mu+, 2
2.5, 310, proton, 0
2.5, 310, proton, 1
2.5, 310, proton, 2
2.5, 320, mu+, 0
2.5, 320, mu+, 1
2.5, 320, mu+, 2
2.5, 320, proton, 0
2.5, 320, proton, 1
2.5, 320, proton, 2
2.5, 330, mu+, 0
2.5, 330, mu+, 1
2.5, 330, mu+, 2
2.5, 330, proton, 0
2.5, 330, proton, 1
2.5, 330, proton, 2
2.5, 340, mu+, 0
2.5, 340, mu+, 1
2.5, 340, mu+, 2
2.5, 340, proton, 0
2.5, 340, proton, 1
2.5, 340, proton, 2
2.5, 350, mu+, 0
2.5, 350, mu+, 1
2.5, 350, mu+, 2
2.5, 350, proton, 0
2.5, 350, proton, 1
2.5, 350, proton, 2
2.5, 360, mu+, 0
2.5, 360, mu+, 1
2.5, 360, mu+, 2
2.5, 360, proton, 0
2.5, 360, proton, 1
2.5, 360, proton, 2
2.5, 370, mu+, 0
2.5, 370, mu+, 1
2.5, 370, mu+, 2
2.5, 370, proton, 0
2.5, 370, proton, 1
2.5, 370, proton, 2
2.5, 380, mu+, 0
2.5, 380, mu+, 1
2.5, 380, mu+, 2
2.5, 380, proton, 0
2.5, 380, proton, 1
2.5, 380, proton, 2
2.5, 390, mu+, 0
2.5, 390, mu+, 1
2.5, 390, mu+, 2
2.5, 390, proton, 0
2.5, 390, proton, 1
2.5, 390, proton, 2
2.5, 400, mu+, 0
2.5, 400, mu+, 1
2.5, 400, mu+, 2
2.5, 400, proton, 0
2.5, 400, proton, 1
2.5, 400, proton, 2
2.5, 410, mu+, 0
2.5, 410, mu+, 1
2.5, 410, mu+, 2
2.5, 410, proton, 0
2.5, 410, proton, 1
2.5, 410, proton, 2
2.5, 420, mu+, 0
2.5, 420, mu+, 1
2.5, 420, mu+, 2
2.5, 420, proton, 0
2.5, 420, proton, 1
2.5, 420, proton, 2
2.5, 430, mu+, 0
2.5, 430, mu+, 1
2.5, 430, mu+, 2
2.5, 430, proton, 0
2.5, 430, proton, 1
2.5, 430, proton, 2
2.5, 440, mu+, 0
2.5, 440, mu+, 1
2.5, 440, mu+, 2
2.5, 440, proton, 0
2.5, 440, proton, 1
2.5, 440, proton, 2
2.5, 450, mu+, 0
2.5, 450, mu+, 1
2.5, 450, mu+, 2
2.5, 450, proton, 0
2.5, 450, proton, 1
2.5, 450, proton, 2
2.5, 460, mu+, 0
2.5, 460, mu+, 1
2.5, 460, mu+, 2
2.5, 460, proton, 0
2.5, 460, proton, 1
2.5, 460, proton, 2
2.5, 470, mu+, 0
2.5, 470, mu+, 1
2.5, 470, mu+, 2
2.5, 470, proton, 0
2.5, 470, proton, 1
2.5, 470, proton, 2
2.5, 480, mu+, 0
2.5, 480, mu+, 1
2.5, 480, mu+, 2
2.5, 480, proton, 0
2.5, 480, proton, 1
2.5, 480, proton, 2
2.5, 490, mu+, 0
2.5, 490, mu+, 1
2.5, 490, mu+, 2
2.5, 490, proton, 0
2.5, 490, proton, 1
2.5, 490, proton, 2
2.5, 500, mu+, 0
2.5, 500, mu+, 1
2.5, 500, mu+, 2
2.5, 500, proton, 0
2.5, 500, proton, 1
2.5, 500, proton, 2
5, 10, mu+, 0
5, 10, mu+, 1
5, 10, mu+, 2
5, 10, proton, 0
5, 10, proton, 1
5, 10, proton, 2
5, 20, mu+, 0
5, 20, mu+, 1
5, 20, mu+, 2
5, 20, proton, 0
5, 20, proton, 1
5, 20, proton, 2
5, 30, mu+, 0
5, 30, mu+, 1
5, 30, mu+, 2
5, 30, proton, 0
5, 30, proton, 1
5, 30, proton, 2
5, 40, mu+, 0
5, 40, mu+, 1
5, 40, mu+, 2
5, 40, proton, 0
5, 40, proton, 1
5, 40, proton, 2
5, 50, mu+, 0
5, 50, mu+, 1
5, 50, mu+, 2
5, 50, proton, 0
5, 50, proton, 1
5, 50, proton, 2
5, 60, mu+, 0
5, 60, mu+, 1
5, 60, mu+, 2
5, 60, proton, 0
5, 60, proton, 1
5, 60, proton, 2
5, 70, mu+, 0
5, 70, mu+, 1
5, 70, mu+, 2
5, 70, proton, 0
5, 70, proton, 1
5, 70, proton, 2
5, 80, mu+, 0
5, 80, mu+, 1
5, 80, mu+, 2
5, 80, proton, 0
5, 80, proton, 1
5, 80, proton, 2
5, 90, mu+, 0
5, 90, mu+, 1
5, 90, mu+, 2
5, 90, proton, 0
5, 90, proton, 1
5, 90, proton, 2
5, 100, mu+, 0
5, 100, mu+, 1
5, 100, mu+, 2
5, 100, proton, 0
5, 100, proton, 1
5, 100, proton, 2
5, 110, mu+, 0
5, 110, mu+, 1
5, 110, mu+, 2
5, 110, proton, 0
5, 110, proton, 1
5, 110, proton, 2
5, 120, mu+, 0
5, 120, mu+, 1
5, 120, mu+, 2
5, 120, proton, 0
5, 120, proton, 1
5, 120, proton, 2
5, 130, mu+, 0
5, 130, mu+, 1
5, 130, mu+, 2
5, 130, proton, 0
5, 130, proton, 1
5, 130, proton, 2
5, 140, mu+, 0
5, 140, mu+, 1
5, 140, mu+, 2
5, 140, proton, 0
5, 140, proton, 1
5, 140, proton, 2
5, 150, mu+, 0
5, 150, mu+, 1
5, 150, mu+, 2
5, 150, proton, 0
5, 150, proton, 1
5, 150, proton, 2
5, 160, mu+, 0
5, 160, mu+, 1
5, 160, mu+, 2
5, 160, proton, 0
5, 160, proton, 1
5, 160, proton, 2
5, 170, mu+, 0
5, 170, mu+, 1
5, 170, mu+, 2
5, 170, proton, 0
5, 170, proton, 1
5, 170, proton, 2
5, 180, mu+, 0
5, 180, mu+, 1
5, 180, mu+, 2
5, 180, proton, 0
5, 180, proton, 1
5, 180, proton, 2
5, 190, mu+, 0
5, 190, mu+, 1
5, 190, mu+, 2
5, 190, proton, 0
5, 190, proton, 1
5, 190, proton, 2
5, 200, mu+, 0
5, 200, mu+, 1
5, 200, mu+, 2
5, 200, proton, 0
5, 200, proton, 1
5, 200, proton, 2
5, 210, mu+, 0
5, 210, mu+, 1
5, 210, mu+, 2
5, 210, proton, 0
5, 210, proton, 1
5, 210, proton, 2
5, 220, mu+, 0
5, 220, mu+, 1
5, 220, mu+, 2
5, 220, proton, 0
5, 220, proton, 1
5, 220, proton, 2
5, 230, mu+, 0
5, 230, mu+, 1
5, 230, mu+, 2
5, 230, proton, 0
5, 230, proton, 1
5, 230, proton, 2
5, 240, mu+, 0
5, 240, mu+, 1
5, 240, mu+, 2
5, 240, proton, 0
5, 240, proton, 1
5, 240, proton, 2
5, 250, mu+, 0
5, 250, mu+, 1
5, 250, mu+, 2
5, 250, proton, 0
5, 250, proton, 1
5, 250, proton, 2
5, 260, mu+, 0
5, 260, mu+, 1
5, 260, mu+, 2
5, 260, proton, 0
5, 260, proton, 1
5, 260, proton, 2
5, 270, mu+, 0
5, 270, mu+, 1
5, 270, mu+, 2
5, 270, proton, 0
5, 270, proton, 1
5, 270, proton, 2
5, 280, mu+, 0
5, 280, mu+, 1
5, 280, mu+, 2
5, 280, proton, 0
5, 280, proton, 1
5, 280, proton, 2
5, 290, mu+, 0
5, 290, mu+, 1
5, 290, mu+, 2
5, 290, proton, 0
5, 290, proton, 1
5, 290, proton, 2
5, 300, mu+, 0
5, 300, mu+, 1
5, 300, mu+, 2
5, 300, proton, 0
5, 300, proton, 1
5, 300, proton, 2
5, 310, mu+, 0
5, 310, mu+, 1
5, 310, mu+, 2
5, 310, proton, 0
5, 310, proton, 1
5, 310, proton, 2
5, 320, mu+, 0
5, 320, mu+, 1
5, 320, mu+, 2
5, 320, proton, 0
5, 320, proton, 1
5, 320, proton, 2
5, 330, mu+, 0
5, 330, mu+, 1
5, 330, mu+, 2
5, 330, proton, 0
5, 330, proton, 1
5, 330, proton, 2
5, 340, mu+, 0
5, 340, mu+, 1
5, 340, mu+, 2
5, 340, proton, 0
5, 340, proton, 1
5, 340, proton, 2
5, 350, mu+, 0
5, 350, mu+, 1
5, 350, mu+, 2
5, 350, proton, 0
5, 350, proton, 1
5, 350, proton, 2
5, 360, mu+, 0
5, 360, mu+, 1
5, 360, mu+, 2
5, 360, proton, 0
5, 360, proton, 1
5, 360, proton, 2
5, 370, mu+, 0
5, 370, mu+, 1
5, 370, mu+, 2
5, 370, proton, 0
5, 370, proton, 1
5, 370, proton, 2
5, 380, mu+, 0
5, 380, mu+, 1
5, 380, mu+, 2
5, 380, proton, 0
5, 380, proton, 1
5, 380, proton, 2
5, 390, mu+, 0
5, 390, mu+, 1
5, 390, mu+, 2
5, 390, proton, 0
5, 390, proton, 1
5, 390, proton, 2
5, 400, mu+, 0
5, 400, mu+, 1
5, 400, mu+, 2
5, 400, proton, 0
5, 400, proton, 1
5, 400, proton, 2
5, 410, mu+, 0
5, 410, mu+, 1
5, 410, mu+, 2
5, 410, proton, 0
5, 410, proton, 1
5, 410, proton, 2
5, 420, mu+, 0
5, 420, mu+, 1
5, 420, mu+, 2
5, 420, proton, 0
5, 420, proton, 1
5, 420, proton, 2
5, 430, mu+, 0
5, 430, mu+, 1
5, 430, mu+, 2
5, 430, proton, 0
5, 430, proton, 1
5, 430, proton, 2
5, 440, mu+, 0
5, 440, mu+, 1
5, 440, mu+, 2
5, 440, proton, 0
5, 440, proton, 1
5, 440, proton, 2
5, 450, mu+, 0
5, 450, mu+, 1
5, 450, mu+, 2
5, 450, proton, 0
5, 450, proton, 1
5, 450, proton, 2
5, 460, mu+, 0
5, 460, mu+, 1
5, 460, mu+, 2
5, 460, proton, 0
5, 460, proton, 1
5, 460, proton, 2
5, 470, mu+, 0
5, 470, mu+, 1
5, 470, mu+, 2
5, 470, proton, 0
5, 470, proton, 1
5, 470, proton, 2
5, 480, mu+, 0
5, 480, mu+, 1
5, 480, mu+, 2
5, 480, proton, 0
5, 480, proton, 1
5, 480, proton, 2
5, 490, mu+, 0
5, 490, mu+, 1
5, 490, mu+, 2
5, 490, proton, 0
5, 490, proton, 1
5, 490, proton, 2
5, 500, mu+, 0
5, 500, mu+, 1
5, 500, mu+, 2
5, 500, proton, 0
5, 500, proton, 1
5, 500, proton, 2
7.5, 10, mu+, 0
7.5, 10, mu+, 1
7.5, 10, mu+, 2
7.5, 10, proton, 0
7.5, 10, proton, 1
7.5, 10, proton, 2
7.5, 20, mu+, 0
7.5, 20, mu+, 1
7.5, 20, mu+, 2
7.5, 20, proton, 0
7.5, 20, proton, 1
7.5, 20, proton, 2
7.5, 30, mu+, 0
7.5, 30, mu+, 1
7.5, 30, mu+, 2
7.5, 30, proton, 0
7.5, 30, proton, 1
7.5, 30, proton, 2
7.5, 40, mu+, 0
7.5, 40, mu+, 1
7.5, 40, mu+, 2
7.5, 40, proton, 0
7.5, 40, proton, 1
7.5, 40, proton, 2
7.5, 50, mu+, 0
7.5, 50, mu+, 1
7.5, 50, mu+, 2
7.5, 50, proton, 0
7.5, 50, proton, 1
7.5, 50, proton, 2
7.5, 60, mu+, 0
7.5, 60, mu+, 1
7.5, 60, mu+, 2
7.5, 60, proton, 0
7.5, 60, proton, 1
7.5, 60, proton, 2
7.5, 70, mu+, 0
7.5, 70, mu+, 1
7.5, 70, mu+, 2
7.5, 70, proton, 0
7.5, 70, proton, 1
7.5, 70, proton, 2
7.5, 80, mu+, 0
7.5, 80, mu+, 1
7.5, 80, mu+, 2
7.5, 80, proton, 0
7.5, 80, proton, 1
7.5, 80, proton, 2
7.5, 90, mu+, 0
7.5, 90, mu+, 1
7.5, 90, mu+, 2
7.5, 90, proton, 0
7.5, 90, proton, 1
7.5, 90, proton, 2
7.5, 100, mu+, 0
7.5, 100, mu+, 1
7.5, 100, mu+, 2
7.5, 100, proton, 0
7.5, 100, proton, 1
7.5, 100, proton, 2
7.5, 110, mu+, 0
7.5, 110, mu+, 1
7.5, 110, mu+, 2
7.5, 110, proton, 0
7.5, 110, proton, 1
7.5, 110, proton, 2
7.5, 120, mu+, 0
7.5, 120, mu+, 1
7.5, 120, mu+, 2
7.5, 120, proton, 0
7.5, 120, proton, 1
7.5, 120, proton, 2
7.5, 130, mu+, 0
7.5, 130, mu+, 1
7.5, 130, mu+, 2
7.5, 130, proton, 0
7.5, 130, proton, 1
7.5, 130, proton, 2
7.5, 140, mu+, 0
7.5, 140, mu+, 1
7.5, 140, mu+, 2
7.5, 140, proton, 0
7.5, 140, proton, 1
7.5, 140, proton, 2
7.5, 150, mu+, 0
7.5, 150, mu+, 1
7.5, 150, mu+, 2
7.5, 150, proton, 0
7.5, 150, proton, 1
7.5, 150, proton, 2
7.5, 160, mu+, 0
7.5, 160, mu+, 1
7.5, 160, mu+, 2
7.5, 160, proton, 0
7.5, 160, proton, 1
7.5, 160, proton, 2
7.5, 170, mu+, 0
7.5, 170, mu+, 1
7.5, 170, mu+, 2
7.5, 170, proton, 0
7.5, 170, proton, 1
7.5, 170, proton, 2
7.5, 180, mu+, 0
7.5, 180, mu+, 1
7.5, 180, mu+, 2
7.5, 180, proton, 0
7.5, 180, proton, 1
7.5, 180, proton, 2
7.5, 190, mu+, 0
7.5, 190, mu+, 1
7.5, 190, mu+, 2
7.5, 190, proton, 0
7.5, 190, proton, 1
7.5, 190, proton, 2
7.5, 200, mu+, 0
7.5, 200, mu+, 1
7.5, 200, mu+, 2
7.5, 200, proton, 0
7.5, 200, proton, 1
7.5, 200, proton, 2
7.5, 210, mu+, 0
7.5, 210, mu+, 1
7.5, 210, mu+, 2
7.5, 210, proton, 0
7.5, 210, proton, 1
7.5, 210, proton, 2
7.5, 220, mu+, 0
7.5, 220, mu+, 1
7.5, 220, mu+, 2
7.5, 220, proton, 0
7.5, 220, proton, 1
7.5, 220, proton, 2
7.5, 230, mu+, 0
7.5, 230, mu+, 1
7.5, 230, mu+, 2
7.5, 230, proton, 0
7.5, 230, proton, 1
7.5, 230, proton, 2
7.5, 240, mu+, 0
7.5, 240, mu+, 1
7.5, 240, mu+, 2
7.5, 240, proton, 0
7.5, 240, proton, 1
7.5, 240, proton, 2
7.5, 250, mu+, 0
7.5, 250, mu+, 1
7.5, 250, mu+, 2
7.5, 250, proton, 0
7.5, 250, proton, 1
7.5, 250, proton, 2
7.5, 260, mu+, 0
7.5, 260, mu+, 1
7.5, 260, mu+, 2
7.5, 260, proton, 0
7.5, 260, proton, 1
7.5, 260, proton, 2
7.5, 270, mu+, 0
7.5, 270, mu+, 1
7.5, 270, mu+, 2
7.5, 270, proton, 0
7.5, 270, proton, 1
7.5, 270, proton, 2
7.5, 280, mu+, 0
7.5, 280, mu+, 1
7.5, 280, mu+, 2
7.5, 280, proton, 0
7.5, 280, proton, 1
7.5, 280, proton, 2
7.5, 290, mu+, 0
7.5, 290, mu+, 1
7.5, 290, mu+, 2
7.5, 290, proton, 0
7.5, 290, proton, 1
7.5, 290, proton, 2
7.5, 300, mu+, 0
7.5, 300, mu+, 1
7.5, 300, mu+, 2
7.5, 300, proton, 0
7.5, 300, proton, 1
7.5, 300, proton, 2
7.5, 310, mu+, 0
7.5, 310, mu+, 1
7.5, 310, mu+, 2
7.5, 310, proton, 0
7.5, 310, proton, 1
7.5, 310, proton, 2
7.5, 320, mu+, 0
7.5, 320, mu+, 1
7.5, 320, mu+, 2
7.5, 320, proton, 0
7.5, 320, proton, 1
7.5, 320, proton, 2
7.5, 330, mu+, 0
7.5, 330, mu+, 1
7.5, 330, mu+, 2
7.5, 330, proton, 0
7.5, 330, proton, 1
7.5, 330, proton, 2
7.5, 340, mu+, 0
7.5, 340, mu+, 1
7.5, 340, mu+, 2
7.5, 340, proton, 0
7.5, 340, proton, 1
7.5, 340, proton, 2
7.5, 350, mu+, 0
7.5, 350, mu+, 1
7.5, 350, mu+, 2
7.5, 350, proton, 0
7.5, 350, proton, 1
7.5, 350, proton, 2
7.5, 360, mu+, 0
7.5, 360, mu+, 1
7.5, 360, mu+, 2
7.5, 360, proton, 0
7.5, 360, proton, 1
7.5, 360, proton, 2
7.5, 370, mu+, 0
7.5, 370, mu+, 1
7.5, 370, mu+, 2
7.5, 370, proton, 0
7.5, 370, proton, 1
7.5, 370, proton, 2
7.5, 380, mu+, 0
7.5, 380, mu+, 1
7.5, 380, mu+, 2
